NEWID,FAM_SIZE,NUM_AUTO,FINCBTXM,TOTEXP,ALCBEV,FOOD,FDHOME,FDMAP,FDAWAY,MAJAPP,TENTRM,EDUCA,ELCTRC
4748022,1,1,37510.0,42241.4004,0.0,8060.0,6500.0,0.0,1560.0,0.0,0.0,0.0,1680.0
4748042,1,1,47329.6,36376.600399999996,600.0,4900.0,1300.0,0.0,3600.0,0.0,0.0,0.0,1872.0
4748092,2,2,118000.0,110916.9996,720.0,9464.0,8840.0,0.0,624.0,0.0,0.0,33200.0,1196.0
4748232,4,4,139582.8,77237.80040000001,960.0,13760.0,8400.0,0.0,5360.0,2800.0,0.0,0.0,1800.0
4748242,1,1,23270.0,35434.000400000004,0.0,4700.0,2600.0,0.0,2100.0,320.0,0.0,0.0,1084.0
4748262,1,1,27379.4,14714.6,0.0,11180.0,3380.0,0.0,7800.0,0.0,0.0,0.0,0.0
4748302,2,0,47264.0,29192.0,240.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,1704.0
4748313,1,0,73782.0,35965.845199999996,480.0,6760.0,3640.0,0.0,3120.0,0.0,0.0,0.0,944.0
4748322,2,1,24000.0,33544.0,0.0,13780.0,10660.0,0.0,3120.0,0.0,0.0,0.0,1500.0
4748342,4,1,50153.0,72840.99960000001,860.0,14360.0,8120.0,0.0,6240.0,0.0,380.0,0.0,720.0
4748402,5,1,9743.0,45126.0,960.0,10140.0,5980.0,0.0,4160.0,7200.0,0.0,0.0,1956.0
4748432,2,0,33846.0,47230.0,240.0,5980.0,4940.0,0.0,1040.0,0.0,0.0,0.0,1688.0
4748472,1,2,16148.0,24860.0,300.0,5980.0,5460.0,0.0,520.0,0.0,0.0,0.0,1580.0
4748512,3,1,174000.0,243351.5884,3400.0,19780.0,14560.0,0.0,5220.0,0.0,0.0,0.0,332.0
4748532,2,0,63586.8,45785.19959999999,3000.0,8320.0,5200.0,0.0,3120.0,652.0,0.0,0.0,2100.0
4748612,7,0,103500.0,62687.0004,0.0,22360.0,14560.0,0.0,7800.0,0.0,0.0,0.0,2956.0
4748622,2,2,56812.0,66230.99960000001,0.0,14524.0,12808.0,0.0,1716.0,0.0,28.0,0.0,1140.0
4748704,1,0,45000.0,30731.000399999997,480.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,504.0
4748712,1,1,26988.0,47272.0,0.0,5720.0,3120.0,0.0,2600.0,0.0,0.0,0.0,2160.0
4748752,4,1,42765.6,54967.0,120.0,6500.0,6500.0,0.0,0.0,200.0,0.0,0.0,2640.0
4748762,1,0,19782.0,15952.0,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,1120.0
4748772,4,1,180000.0,104150.0,180.0,13000.0,5200.0,0.0,7800.0,0.0,0.0,0.0,2120.0
4748792,4,1,78372.6,55339.4004,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,1396.0,1876.0
4748822,2,0,190000.0,85291.00039999999,2380.0,13160.0,8200.0,0.0,4960.0,0.0,0.0,0.0,1040.0
4748842,1,1,16299.6,30744.0,0.0,7540.0,7540.0,0.0,0.0,100.0,0.0,0.0,2400.0
4748852,1,1,14982.0,48940.0,0.0,4896.0,3376.0,0.0,1520.0,0.0,0.0,0.0,540.0
4748882,3,3,83627.6,56887.4004,0.0,11180.0,9880.0,0.0,1300.0,0.0,0.0,5200.0,2960.0
4748942,2,0,1600.0,45634.000400000004,0.0,7540.0,6500.0,0.0,1040.0,0.0,0.0,0.0,1200.0
4748992,2,0,29071.0,50132.0,600.0,10400.0,10400.0,0.0,0.0,0.0,0.0,0.0,3152.0
4749072,3,0,52414.8,43717.8,360.0,13000.0,11440.0,0.0,1560.0,0.0,0.0,0.0,2200.0
4749082,3,3,261946.0,132267.00040000002,1392.0,15060.0,7800.0,0.0,7260.0,0.0,200.0,80.0,1152.0
4749092,1,0,17458.8,52204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749112,3,0,449664.8,296324.23360000004,15120.0,40480.0,10400.0,0.0,30080.0,0.0,2000.0,0.0,2168.0
4749122,3,1,61394.6,42324.0004,0.0,7800.0,6240.0,0.0,1560.0,0.0,0.0,0.0,780.0
4749152,1,1,26950.0,26461.999599999996,0.0,2600.0,1300.0,0.0,1300.0,0.0,0.0,0.0,1336.0
4749202,4,1,45337.2,37436.6,420.0,5980.0,3380.0,0.0,2600.0,0.0,0.0,300.0,2300.0
4749222,2,2,30000.0,24356.0,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,3000.0
4749242,2,0,84138.2,43226.2,480.0,5200.0,5200.0,0.0,0.0,1480.0,0.0,0.0,1348.0
4749252,1,1,10900.0,13981.0,72.0,1040.0,780.0,0.0,260.0,0.0,0.0,0.0,0.0
4749312,1,0,75000.0,51038.000400000004,0.0,10400.0,7800.0,0.0,2600.0,868.0,0.0,0.0,1500.0
4749332,4,3,186000.0,116177.0,2240.0,22680.0,15880.0,0.0,6800.0,0.0,160.0,8640.0,1796.0
4749352,2,2,96851.0,32314.6,0.0,4680.0,3380.0,0.0,1300.0,1732.0,0.0,0.0,1396.0
4749362,1,0,39553.6,19655.3996,0.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,3000.0
4749372,2,1,35644.0,28271.0004,0.0,5200.0,3640.0,0.0,1560.0,172.0,0.0,0.0,2200.0
4749392,2,1,52467.0,75016.0,0.0,7800.0,6136.0,0.0,1664.0,0.0,0.0,0.0,1168.0
4749422,2,1,45164.0,44816.0,0.0,9880.0,4680.0,0.0,5200.0,0.0,0.0,0.0,2400.0
4749432,5,0,70000.0,45455.0,0.0,13260.0,11700.0,0.0,1560.0,0.0,0.0,0.0,1536.0
4749452,1,2,4800.0,35608.0,144.0,2080.0,1560.0,0.0,520.0,0.0,0.0,0.0,1188.0
4749482,3,0,5117.0,79873.0,0.0,15440.0,6240.0,0.0,9200.0,3404.0,0.0,0.0,1472.0
4749492,1,0,100000.0,69725.99960000001,1480.0,9800.0,7200.0,0.0,2600.0,0.0,0.0,0.0,1424.0
4749542,1,1,1549.8,16552.0,0.0,1716.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0
4749562,1,0,17934.0,13124.0,0.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,520.0
4749572,3,0,129096.6,87281.80040000001,0.0,13000.0,5200.0,0.0,7800.0,0.0,0.0,4800.0,1800.0
4749592,5,0,19260.0,29579.000400000004,0.0,3120.0,520.0,0.0,2600.0,0.0,0.0,0.0,5780.0
4749692,1,0,312906.8,190212.1236,5200.0,19200.0,11200.0,0.0,8000.0,0.0,1600.0,18396.0,264.0
4749702,1,2,2300.0,75700.0004,240.0,2060.0,1316.0,0.0,744.0,0.0,40.0,0.0,704.0
4749722,2,0,20277.4,63302.0,0.0,23680.0,18720.0,0.0,4960.0,0.0,0.0,0.0,1764.0
4749782,4,0,72700.0,56839.0,0.0,10400.0,7800.0,0.0,2600.0,0.0,0.0,0.0,1440.0
4749802,3,1,131564.0,61776.0004,0.0,9620.0,8060.0,0.0,1560.0,0.0,0.0,0.0,4716.0
4749862,4,2,127096.0,97041.00080000001,720.0,16120.0,15080.0,0.0,1040.0,0.0,0.0,220.0,5400.0
4749882,1,1,180000.0,169196.99959999998,0.0,37300.0,9100.0,0.0,28200.0,0.0,1440.0,0.0,1304.0
4749892,2,1,49013.0,50242.0,0.0,13000.0,8840.0,0.0,4160.0,0.0,0.0,0.0,1740.0
4749902,3,2,193425.6,149308.0,0.0,29080.0,24360.0,0.0,4720.0,8144.0,224.0,0.0,3028.0
4749923,2,1,98000.0,228861.0,1320.0,23400.0,7800.0,0.0,15600.0,1732.0,0.0,0.0,400.0
4749952,1,0,36000.0,31094.0,780.0,7852.0,3952.0,0.0,3900.0,0.0,0.0,0.0,1440.0
4750002,2,1,114700.0,81643.99919999999,0.0,20420.0,18200.0,0.0,2220.0,520.0,240.0,0.0,2520.0
4750022,4,0,104400.0,66846.9996,1440.0,2680.0,1560.0,0.0,1120.0,0.0,0.0,0.0,1760.0
4750052,3,0,158316.2,278901.2,720.0,25960.0,17120.0,0.0,8840.0,0.0,0.0,41600.0,3980.0
4750102,3,0,83431.8,61594.4004,0.0,5540.0,2340.0,0.0,3200.0,0.0,0.0,0.0,2400.0
4750172,1,1,60000.0,43477.999599999996,0.0,3380.0,3380.0,0.0,0.0,0.0,0.0,0.0,1800.0
4750192,3,0,52003.0,87679.99919999999,160.0,7380.0,5660.0,0.0,1720.0,0.0,0.0,4000.0,0.0
4750202,2,2,179358.4,78725.6,900.0,9624.0,5444.0,0.0,4180.0,0.0,0.0,0.0,1116.0
4750242,5,0,90000.0,84550.0,744.0,11760.0,11760.0,0.0,0.0,0.0,400.0,0.0,132.0
4750252,1,0,21222.0,28096.0,168.0,4888.0,4524.0,0.0,364.0,0.0,432.0,0.0,724.0
4750282,3,1,53631.2,41976.2004,0.0,7020.0,6500.0,0.0,520.0,0.0,0.0,0.0,3096.0
4750302,5,0,167000.0,116727.0004,720.0,18260.0,13680.0,0.0,4580.0,0.0,0.0,0.0,1248.0
4750322,2,1,37604.0,143178.00040000002,0.0,3380.0,3380.0,0.0,0.0,0.0,0.0,400.0,1568.0
4750332,1,1,16182.0,15428.0,0.0,4940.0,4160.0,0.0,780.0,0.0,0.0,0.0,840.0
4750342,4,0,44746.2,37770.3996,360.0,14040.0,8840.0,0.0,5200.0,0.0,0.0,0.0,1480.0
4750382,1,1,22000.0,28119.0,1200.0,4160.0,2080.0,0.0,2080.0,0.0,0.0,0.0,0.0
4750412,2,0,187532.0,50347.0004,0.0,9360.0,5460.0,0.0,3900.0,500.0,0.0,0.0,1852.0
4750432,6,0,99177.6,87933.4456,0.0,11220.0,9620.0,0.0,1600.0,0.0,0.0,0.0,3120.0
4750442,4,0,65001.0,69125.00039999999,120.0,14300.0,13000.0,0.0,1300.0,0.0,0.0,0.0,2400.0
4750472,1,1,35000.0,30494.0004,0.0,9880.0,2080.0,0.0,7800.0,0.0,0.0,0.0,0.0
4750482,2,1,48732.6,36797.1996,300.0,11776.0,5276.0,0.0,6500.0,920.0,0.0,0.0,480.0
4750502,2,0,149436.0,65788.0,300.0,3900.0,3120.0,0.0,780.0,0.0,0.0,0.0,5172.0
4750512,3,1,98000.0,135179.0,0.0,20020.0,15820.0,0.0,4200.0,0.0,700.0,0.0,780.0
4750522,3,2,1835.0,71359.00039999999,24.0,15080.0,11960.0,0.0,3120.0,0.0,0.0,0.0,2388.0
4750562,6,3,684256.2,236144.8456,9600.0,24960.0,20800.0,0.0,4160.0,0.0,0.0,62000.0,2400.0
4750572,2,0,91362.4,27167.0,1440.0,5720.0,5200.0,0.0,520.0,0.0,0.0,0.0,1800.0
4750602,5,1,52000.0,36074.0,0.0,7800.0,6760.0,0.0,1040.0,0.0,0.0,0.0,2052.0
4750624,1,1,25000.0,17153.0004,360.0,5200.0,3120.0,0.0,2080.0,0.0,0.0,0.0,0.0
4750642,5,0,70000.0,75855.0,1440.0,19120.0,8720.0,0.0,10400.0,6400.0,400.0,0.0,4500.0
4750652,4,1,140387.0,138467.7996,920.0,14124.0,9880.0,0.0,4244.0,0.0,0.0,0.0,2980.0
4750692,2,1,43128.0,21309.0004,0.0,3744.0,3744.0,0.0,0.0,0.0,0.0,0.0,856.0
4750712,2,3,201000.0,60955.0004,1332.0,11448.0,5868.0,0.0,5580.0,0.0,852.0,0.0,1752.0
4750732,4,1,7344.0,32004.0,0.0,9880.0,7280.0,0.0,2600.0,0.0,0.0,1600.0,3388.0
4750782,4,0,79000.0,60540.0004,324.0,17180.0,10860.0,2600.0,6320.0,0.0,0.0,0.0,2880.0
4750832,2,2,51564.0,42518.0,0.0,5276.0,5276.0,0.0,0.0,4000.0,0.0,0.0,2352.0
4750842,2,0,60014.4,15384.0,0.0,3120.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0
4750852,2,0,40829.0,46852.0,0.0,4836.0,4420.0,0.0,416.0,0.0,0.0,0.0,1956.0
4750862,2,0,147140.0,90991.8456,0.0,3120.0,2340.0,0.0,780.0,0.0,0.0,33120.0,932.0
4750872,2,3,158600.0,94597.0,880.0,15120.0,8840.0,0.0,6280.0,0.0,0.0,0.0,2480.0
4750882,1,0,19900.0,18528.0,0.0,1664.0,1144.0,0.0,520.0,0.0,0.0,0.0,1848.0
4750932,4,0,112000.0,84096.0,540.0,11960.0,10400.0,0.0,1560.0,0.0,0.0,0.0,644.0
4750972,3,1,18642.0,39512.0,300.0,10400.0,10140.0,0.0,260.0,0.0,0.0,0.0,1800.0
4750992,1,1,30000.0,31391.0,0.0,9600.0,3000.0,0.0,6600.0,0.0,0.0,0.0,1156.0
4751012,2,0,167293.0,63584.8456,360.0,6780.0,4940.0,0.0,1840.0,0.0,160.0,0.0,1680.0
4751042,4,0,29000.0,32675.000400000004,240.0,7540.0,6500.0,0.0,1040.0,0.0,0.0,0.0,1284.0
4751092,6,2,91850.0,19130.9996,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,1200.0
4751102,1,0,53478.0,43928.0,1140.0,7940.0,4620.0,0.0,3320.0,3600.0,0.0,0.0,2260.0
4751132,1,1,19382.0,32238.0,0.0,5304.0,4368.0,0.0,936.0,0.0,0.0,0.0,1508.0
4751162,4,0,314830.2,214981.1996,360.0,17640.0,14040.0,0.0,3600.0,0.0,0.0,0.0,1048.0
4751172,1,1,14542.8,6780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4751182,2,1,61334.6,43408.0,0.0,4680.0,4160.0,0.0,520.0,0.0,0.0,0.0,2280.0
4751222,4,2,360455.6,130240.046,2400.0,21060.0,13260.0,0.0,7800.0,8900.0,0.0,0.0,212.0
4751252,2,1,220000.0,60986.0,0.0,10140.0,7020.0,0.0,3120.0,0.0,0.0,0.0,3600.0
4751274,5,1,55207.0,40160.000400000004,240.0,8320.0,6760.0,0.0,1560.0,0.0,0.0,0.0,1564.0
4751312,6,0,80374.8,90225.3996,480.0,9620.0,8060.0,0.0,1560.0,0.0,0.0,1200.0,3360.0
4751332,1,0,16176.0,9767.0,0.0,3224.0,2860.0,0.0,364.0,212.0,0.0,0.0,300.0
4751352,4,0,60000.0,73826.0,0.0,16200.0,8320.0,0.0,7880.0,0.0,276.0,0.0,1608.0
4751432,4,0,32000.0,40428.0,0.0,9620.0,8060.0,0.0,1560.0,0.0,0.0,0.0,2160.0
4751452,3,2,64992.0,41883.6,0.0,10504.0,9880.0,0.0,624.0,0.0,0.0,0.0,1204.0
4751462,4,2,124986.8,96822.80040000001,0.0,7540.0,7540.0,0.0,0.0,0.0,0.0,0.0,2172.0
4751482,4,0,102300.0,83343.0004,0.0,11400.0,7280.0,0.0,4120.0,0.0,2400.0,0.0,2280.0
4751522,1,1,30000.0,13383.0,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,144.0
4751532,1,1,1694.0,10136.0,0.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0,2396.0
4751542,2,1,127082.2,72152.0,2440.0,11280.0,7500.0,0.0,3780.0,0.0,0.0,0.0,1432.0
4751602,1,0,42000.0,29005.0,0.0,3120.0,3120.0,0.0,0.0,0.0,0.0,0.0,840.0
4751612,2,0,31043.2,20565.0004,0.0,7800.0,6240.0,0.0,1560.0,0.0,0.0,0.0,3000.0
4751632,2,0,133698.8,84209.0,240.0,7800.0,5200.0,0.0,2600.0,0.0,0.0,0.0,652.0
4751642,10,1,144999.0,54188.0,0.0,7800.0,2600.0,0.0,5200.0,0.0,0.0,0.0,5700.0
4751652,2,0,31248.0,26946.9996,0.0,5480.0,5200.0,0.0,280.0,0.0,0.0,0.0,1840.0
4751672,1,1,38945.0,25938.999600000003,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,576.0
4751712,2,1,59964.0,49252.0,0.0,16640.0,15600.0,0.0,1040.0,0.0,0.0,0.0,588.0
4751732,2,1,102000.0,63943.0004,120.0,9580.0,3260.0,0.0,6320.0,0.0,2320.0,0.0,1920.0
4751744,1,0,17325.0,16844.0,0.0,2640.0,2600.0,0.0,40.0,0.0,0.0,0.0,1740.0
4751792,1,1,27246.0,46032.0,380.0,3500.0,2460.0,0.0,1040.0,0.0,0.0,0.0,1352.0
4751832,4,0,55676.6,51543.000400000004,0.0,8840.0,3640.0,0.0,5200.0,800.0,0.0,0.0,3720.0
4751852,5,0,49000.0,53297.0004,720.0,15600.0,15600.0,0.0,0.0,0.0,1200.0,0.0,1304.0
4751872,1,0,19782.0,14992.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,840.0
4751882,3,0,66885.2,56320.5996,636.0,6240.0,4160.0,0.0,2080.0,0.0,0.0,0.0,1440.0
4751892,5,0,20000.0,27028.0,600.0,7176.0,7176.0,0.0,0.0,0.0,0.0,0.0,1800.0
4751922,3,1,152500.0,67858.00039999999,0.0,7644.0,5044.0,0.0,2600.0,0.0,0.0,0.0,976.0
4751962,5,3,185003.0,85275.19959999999,360.0,18560.0,6760.0,0.0,11800.0,3800.0,3200.0,0.0,1800.0
4751982,2,1,23382.0,11820.0,0.0,3120.0,3120.0,0.0,0.0,0.0,0.0,0.0,1000.0
4752022,1,0,27520.8,153352.0,0.0,11700.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0
4752044,1,1,31000.0,18976.0004,480.0,3900.0,2340.0,0.0,1560.0,0.0,0.0,0.0,0.0
4752062,3,1,160084.0,135547.00040000002,0.0,37308.0,9360.0,0.0,27948.0,0.0,9040.0,0.0,2616.0
4752074,5,1,59500.0,68407.99960000001,0.0,10400.0,5200.0,0.0,5200.0,0.0,0.0,0.0,2568.0
4752093,2,0,1000.0,27056.0,0.0,15600.0,14560.0,0.0,1040.0,0.0,0.0,148.0,1152.0
4752122,1,0,17094.0,36359.4,0.0,4420.0,4160.0,0.0,260.0,0.0,0.0,0.0,480.0
4752134,1,0,100000.0,85438.0,3600.0,13000.0,9100.0,0.0,3900.0,0.0,0.0,0.0,600.0
4752142,2,0,69035.4,32580.0,240.0,3900.0,2600.0,0.0,1300.0,0.0,0.0,0.0,2808.0
4752152,1,0,25943.6,29275.6004,0.0,4680.0,4680.0,0.0,0.0,0.0,0.0,0.0,2344.0
4752162,4,1,245600.0,83597.0,0.0,11480.0,3640.0,0.0,7840.0,0.0,0.0,0.0,2400.0
4752172,2,0,35000.0,33670.0004,0.0,7280.0,4680.0,0.0,2600.0,0.0,0.0,0.0,1880.0
4752222,1,1,66247.2,55082.399999999994,0.0,2080.0,2080.0,0.0,0.0,0.0,0.0,0.0,1020.0
4752232,4,2,50852.2,66720.4004,0.0,8200.0,4560.0,0.0,3640.0,0.0,960.0,0.0,1672.0
4752352,3,0,194500.0,91999.0,1292.0,11296.0,6644.0,0.0,4652.0,0.0,0.0,864.0,1040.0
4752364,2,0,115000.0,58226.0004,4800.0,11700.0,3900.0,0.0,7800.0,0.0,0.0,0.0,1264.0
4752382,4,2,120000.0,70076.0,2040.0,11700.0,5200.0,0.0,6500.0,0.0,0.0,0.0,2700.0
4752402,2,1,115584.0,44542.2,0.0,9100.0,3900.0,0.0,5200.0,0.0,0.0,0.0,1020.0
4752412,2,1,150000.0,71639.00039999999,0.0,10160.0,4360.0,0.0,5800.0,0.0,0.0,0.0,1440.0
4752422,2,0,54224.0,55204.0,5180.0,11132.0,5984.0,0.0,5148.0,0.0,0.0,0.0,1632.0
4752442,1,0,5430.0,26992.0,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,2180.0
4752452,1,0,111440.0,52809.845199999996,1200.0,14300.0,11440.0,0.0,2860.0,0.0,0.0,0.0,2220.0
4752462,1,0,1939.2,7668.0,360.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,360.0
4752472,1,0,16340.0,22652.0,0.0,2600.0,2444.0,0.0,156.0,0.0,0.0,0.0,1648.0
4752534,1,0,78640.0,56633.000400000004,2400.0,6760.0,4160.0,0.0,2600.0,0.0,0.0,0.0,400.0
4752552,3,2,76606.6,48824.4004,0.0,10296.0,6396.0,0.0,3900.0,1200.0,0.0,0.0,1124.0
4752562,5,1,199169.0,131027.6912,2628.0,20076.0,8148.0,0.0,11928.0,0.0,0.0,3120.0,1680.0
4752572,3,2,200730.6,100854.8452,320.0,21804.0,17124.0,0.0,4680.0,0.0,0.0,0.0,2600.0
4752592,3,0,175000.0,101890.00080000001,2000.0,12552.0,9632.0,0.0,2920.0,0.0,240.0,0.0,1896.0
4752602,3,0,68966.2,49367.2004,0.0,6500.0,6500.0,0.0,0.0,0.0,0.0,0.0,2400.0
4752622,2,2,119629.4,42787.8,120.0,4940.0,2340.0,0.0,2600.0,0.0,168.0,0.0,1080.0
4752632,1,0,60000.0,47306.0,24.0,6548.0,5560.0,0.0,988.0,0.0,0.0,0.0,720.0
4752652,4,3,159920.0,63254.399600000004,0.0,17860.0,11960.0,0.0,5900.0,0.0,0.0,0.0,2568.0
4752702,1,0,1544.0,33208.0,0.0,11960.0,9360.0,0.0,2600.0,0.0,0.0,0.0,932.0
4752732,2,1,25031.4,40174.999599999996,0.0,2964.0,2964.0,0.0,0.0,0.0,0.0,0.0,900.0
4752772,1,1,30120.0,32051.0004,0.0,5980.0,3900.0,0.0,2080.0,304.0,0.0,0.0,960.0
4752812,1,1,80285.0,24920.0,0.0,3640.0,3640.0,0.0,0.0,0.0,0.0,0.0,720.0
4752844,5,1,62573.0,54794.0004,240.0,16900.0,10500.0,0.0,6400.0,0.0,0.0,60.0,3840.0
4752862,4,0,182405.0,131274.0,3200.0,26460.0,15360.0,0.0,11100.0,0.0,400.0,0.0,2440.0
4752882,5,1,116966.0,92316.84599999999,0.0,38220.0,12220.0,0.0,26000.0,0.0,0.0,800.0,3000.0
4752922,2,1,30132.0,12291.400000000001,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,504.0
4752942,1,1,47257.0,27027.0,600.0,4160.0,2600.0,0.0,1560.0,0.0,0.0,0.0,1024.0
4753032,2,1,689166.0,127088.69159999999,3600.0,23400.0,18200.0,0.0,5200.0,0.0,0.0,0.0,2600.0
4753082,1,1,2549.0,28932.0,1200.0,3640.0,2600.0,0.0,1040.0,0.0,0.0,0.0,2400.0
4753122,2,0,43022.6,37681.399600000004,600.0,6240.0,4160.0,0.0,2080.0,100.0,0.0,0.0,320.0
4753132,1,2,28000.0,54736.0,0.0,3000.0,2080.0,0.0,920.0,0.0,800.0,120.0,780.0
4753153,2,0,274000.0,113295.0,2000.0,10600.0,7800.0,0.0,2800.0,0.0,0.0,0.0,928.0
4753192,2,1,36970.0,49328.0,0.0,11700.0,10920.0,0.0,780.0,0.0,0.0,0.0,3660.0
4753202,2,2,32616.0,22468.0,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,1260.0
4753222,2,0,28382.0,34555.0004,2560.0,4200.0,4200.0,0.0,0.0,0.0,0.0,0.0,1240.0
4753252,2,2,120400.0,79445.9996,1676.0,9036.0,5720.0,0.0,3316.0,0.0,628.0,0.0,992.0
4753272,1,1,13662.0,18456.0,0.0,4940.0,3500.0,0.0,1440.0,0.0,0.0,0.0,600.0
4753332,1,1,83931.0,39160.6,1492.0,4420.0,3640.0,0.0,780.0,0.0,0.0,0.0,1680.0
4753342,2,1,140664.4,68674.9996,1280.0,16400.0,9600.0,0.0,6800.0,0.0,0.0,0.0,3840.0
4753362,2,0,37640.0,43830.000400000004,0.0,6500.0,6500.0,0.0,0.0,0.0,0.0,0.0,1088.0
4753412,3,0,155676.6,68609.246,0.0,5720.0,4420.0,0.0,1300.0,0.0,0.0,0.0,3416.0
4753422,5,2,169500.0,251135.9996,0.0,12240.0,10920.0,0.0,1320.0,0.0,0.0,0.0,2400.0
4753432,1,1,90000.0,41797.000400000004,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,420.0
4753442,2,0,91532.0,44442.0,0.0,5480.0,2680.0,0.0,2800.0,0.0,0.0,2400.0,2040.0
4753452,3,0,93431.0,59037.2,0.0,8840.0,7280.0,0.0,1560.0,0.0,0.0,2800.0,1800.0
4753482,2,0,262520.1,83885.8456,0.0,2340.0,1040.0,0.0,1300.0,0.0,0.0,0.0,1800.0
4753502,3,2,222025.0,85559.99919999999,1260.0,13000.0,5200.0,0.0,7800.0,8712.0,0.0,0.0,1772.0
4753522,3,0,90000.0,51165.0,0.0,14300.0,14300.0,0.0,0.0,600.0,0.0,0.0,2464.0
4753542,6,0,147552.0,124030.00039999999,1200.0,42640.0,21840.0,0.0,20800.0,0.0,0.0,0.0,1720.0
4753552,1,2,109202.0,46220.0,1080.0,5980.0,5200.0,0.0,780.0,0.0,0.0,0.0,976.0
4753602,4,1,69615.8,75637.4004,0.0,15600.0,13000.0,0.0,2600.0,0.0,0.0,0.0,1560.0
4753612,4,1,183963.4,146887.0,3220.0,28180.0,14980.0,0.0,13200.0,0.0,440.0,0.0,1576.0
4753632,5,0,74890.2,66899.4,0.0,20800.0,20800.0,0.0,0.0,676.0,0.0,0.0,2320.0
4753652,3,3,344662.6,191554.8456,1140.0,22848.0,15368.0,0.0,7480.0,0.0,1280.0,50768.0,1872.0
4753722,1,0,43621.2,56047.1996,0.0,5824.0,5824.0,0.0,0.0,3200.0,0.0,0.0,1760.0
4753752,4,0,274006.8,98977.84520000001,0.0,25800.0,21200.0,0.0,4600.0,0.0,0.0,0.0,0.0
4753802,1,1,85774.2,66446.4008,0.0,3484.0,2548.0,0.0,936.0,0.0,0.0,14000.0,1932.0
4753882,4,1,120000.0,65672.0,0.0,13360.0,6760.0,0.0,6600.0,0.0,0.0,0.0,3760.0
4753942,2,1,55096.0,50348.0,300.0,1664.0,1404.0,0.0,260.0,0.0,0.0,0.0,1076.0
4753952,4,0,50895.0,36317.0004,720.0,9620.0,6500.0,0.0,3120.0,0.0,0.0,0.0,1828.0
4753962,2,3,239145.4,203191.0,920.0,7040.0,5200.0,0.0,1840.0,2860.0,0.0,0.0,4628.0
4754002,1,0,17326.0,27620.0,284.0,3376.0,1300.0,0.0,2076.0,0.0,0.0,0.0,840.0
4754042,6,1,76189.8,75790.6,600.0,5980.0,3120.0,0.0,2860.0,0.0,0.0,0.0,0.0
4754052,2,0,117327.8,86395.6,0.0,8068.0,6500.0,0.0,1568.0,0.0,0.0,0.0,1104.0
4754072,2,0,41644.0,35976.0,0.0,9360.0,5460.0,0.0,3900.0,0.0,0.0,0.0,1864.0
4754092,1,2,18090.0,24344.0,0.0,5096.0,4576.0,0.0,520.0,0.0,0.0,0.0,3264.0
4754102,1,0,39600.0,16136.0,0.0,3380.0,3380.0,0.0,0.0,0.0,0.0,0.0,1252.0
4754112,2,1,44200.0,41309.0,0.0,6760.0,5200.0,0.0,1560.0,0.0,0.0,0.0,952.0
4754122,2,1,65502.0,131440.0,0.0,9880.0,7280.0,0.0,2600.0,0.0,0.0,0.0,3232.0
4754152,2,2,79680.2,83643.6004,0.0,8320.0,5200.0,0.0,3120.0,0.0,0.0,0.0,4800.0
4754172,2,2,31967.4,25788.0,540.0,4784.0,4784.0,0.0,0.0,0.0,0.0,0.0,1948.0
4754212,1,0,12582.0,10932.0,0.0,2600.0,520.0,0.0,2080.0,0.0,0.0,0.0,900.0
4754262,1,1,15000.0,34464.000400000004,0.0,7820.0,5460.0,0.0,2360.0,0.0,0.0,0.0,1080.0
4754282,3,0,30708.0,41491.999599999996,72.0,14560.0,14560.0,0.0,0.0,0.0,0.0,0.0,2112.0
4754302,6,0,223798.0,136561.8452,1200.0,28600.0,23400.0,0.0,5200.0,7600.0,0.0,0.0,4800.0
4754312,2,0,102000.0,73277.0,1200.0,6240.0,6240.0,0.0,0.0,0.0,0.0,0.0,2040.0
4754342,2,1,21876.0,28142.0,0.0,2912.0,1820.0,0.0,1092.0,0.0,0.0,0.0,600.0
